Iteration, Maximum_Velocity
3618,4.14507
3619,4.11733
3620,4.08817
3621,4.06797
3622,4.07271
3623,4.07687
3624,4.08038
3625,4.08318
3626,4.08522
3627,4.08642
3628,4.08673
3629,4.08607
3630,4.08437
3631,4.08156
3632,4.07767
3633,4.07263
3634,4.06628
3635,4.05855
3636,4.0494
3637,4.03877
3638,4.02661
3639,4.01291
3640,3.99764
3641,3.98081
3642,3.96242
3643,3.94259
3644,3.92136
3645,3.89873
3646,3.87479
3647,3.84977
3648,3.8238
3649,3.79687
3650,3.77013
3651,3.78488
3652,3.79889
3653,3.81217
3654,3.82498
3655,3.83732
3656,3.84893
3657,3.85983
3658,3.87
3659,3.87947
3660,3.88823
3661,3.89629
3662,3.90365
3663,3.91033
3664,3.91631
3665,3.92162
3666,3.92624
3667,3.93018
3668,3.93344
3669,3.93601
3670,3.9379
3671,3.9391
3672,3.93961
3673,3.93942
3674,3.93852
3675,3.93704
3676,3.93499
3677,3.9326
3678,3.96019
3679,3.98588
3680,4.00958
3681,4.03126
3682,4.05089
3683,4.06848
3684,4.08401
3685,4.09753
3686,4.10906
3687,4.11864
3688,4.12632
3689,4.13215
3690,4.13617
3691,4.13844
3692,4.13902
3693,4.13796
3694,4.1353
3695,4.13111
3696,4.12556
3697,4.1187
3698,4.11048
3699,4.10096
3700,4.09022
3701,4.07834
3702,4.0654
3703,4.0515
3704,4.03676
3705,4.02129
3706,4.00522
3707,3.98871
3708,3.97191
3709,3.95498
3710,3.93811
3711,3.92148
3712,3.93538
3713,3.96342
3714,3.98928
3715,4.0127
3716,4.03368
3717,4.05222
3718,4.06838
3719,4.08214
3720,4.09336
3721,4.10198
3722,4.10803
3723,4.11144
3724,4.11205
3725,4.10979
3726,4.10455
3727,4.09623
3728,4.08473
3729,4.06993
3730,4.05171
3731,4.02994
3732,4.00449
3733,3.97525
3734,3.94209
3735,3.90489
3736,3.86354
3737,3.82428
3738,3.82634
3739,3.82782
3740,3.82867
3741,3.829
3742,3.82878
3743,3.82782
3744,3.82609
3745,3.82358
3746,3.82025
3747,3.81608
3748,3.81104
3749,3.80511
3750,3.79826
3751,3.79046
3752,3.78173
3753,3.77204
3754,3.76138
3755,3.74968
3756,3.74583
3757,3.756
3758,3.76592
3759,3.77558
3760,3.78498
3761,3.79414
3762,3.80305
3763,3.81172
3764,3.82015
3765,3.82836
3766,3.83634
3767,3.84411
3768,3.85167
3769,3.85902
3770,3.86617
3771,3.87313
3772,3.87989
3773,3.88648
3774,3.89288
3775,3.89911
3776,3.90516
3777,3.91105
3778,3.91678
3779,3.92234
3780,3.92775
3781,3.93299
3782,3.93808
3783,3.94302
3784,3.94779
3785,3.95241
3786,3.95687
3787,3.96116
3788,3.96528
3789,3.96923
3790,3.973
3791,3.97658
3792,3.97997
3793,3.98315
3794,3.98612
3795,3.98885
3796,3.99135
3797,3.9936
3798,3.99557
3799,3.99725
3800,3.99863
3801,3.99968
3802,4.00038
3803,4.00072
3804,4.00066
3805,4.00018
3806,3.99925
3807,3.99786
3808,3.99595
3809,3.99352
3810,3.99052
3811,3.98693
3812,3.98271
3813,3.97782
3814,3.97224
3815,3.96593
3816,3.95886
3817,3.95098
3818,3.94227
3819,3.9327
3820,3.92222
3821,3.91082
3822,3.89846
3823,3.88672
3824,3.8839
3825,3.88066
3826,3.87701
3827,3.87295
3828,3.8685
3829,3.86365
3830,3.85842
3831,3.85282
3832,3.84686
3833,3.84055
3834,3.83389
3835,3.8269
3836,3.8196
3837,3.81203
3838,3.80422
3839,3.79612
3840,3.78772
3841,3.77904
3842,3.77008
3843,3.76085
3844,3.75134
3845,3.74154
3846,3.73147
3847,3.72111
3848,3.71045
3849,3.69948
3850,3.6883
3851,3.67688
3852,3.66511
3853,3.68282
3854,3.71514
3855,3.74778
3856,3.78064
3857,3.81365
3858,3.84671
3859,3.87975
3860,3.91267
3861,3.9454
3862,3.97786
3863,4.01008
3864,4.04199
3865,4.07343
3866,4.10432
3867,4.13461
3868,4.16425
3869,4.1932
3870,4.22142
3871,4.24889
3872,4.27556
3873,4.30143
3874,4.32647
3875,4.35091
3876,4.37474
3877,4.39772
3878,4.41984
3879,4.4411
3880,4.46149
3881,4.481
3882,4.49964
3883,4.51739
3884,4.53424
3885,4.55017
3886,4.56517
3887,4.57921
3888,4.59224
3889,4.60425
3890,4.61516
3891,4.62494
3892,4.6335
3893,4.64078
3894,4.64668
3895,4.65108
3896,4.65388
3897,4.65493
3898,4.65409
3899,4.65117
3900,4.64599
3901,4.63834
3902,4.62799
3903,4.61469
3904,4.59815
3905,4.5781
3906,4.55423
3907,4.52624
3908,4.49377
3909,4.45645
3910,4.41395
3911,4.36591
3912,4.31202
3913,4.25196
3914,4.18564
3915,4.11286
3916,4.03332
3917,3.94698
3918,3.85389
3919,3.75423
3920,3.64829
3921,3.53662
3922,3.51786
3923,3.4983
3924,3.47757
3925,3.45566
3926,3.43259
3927,3.40838
3928,3.38805
3929,3.38567
3930,3.38137
3931,3.37517
3932,3.36706
3933,3.35707
3934,3.34521
3935,3.35019
3936,3.36513
3937,3.37957
3938,3.39333
3939,3.40639
3940,3.41874
3941,3.43037
3942,3.44134
3943,3.48511
3944,3.52577
3945,3.56196
3946,3.59412
3947,3.62256
3948,3.64762
3949,3.66963
3950,3.68896
3951,3.70592
3952,3.7208
3953,3.73387
3954,3.74537
3955,3.75565
3956,3.76489
3957,3.77311
3958,3.78045
3959,3.78702
3960,3.79291
3961,3.7982
3962,3.80295
3963,3.80719
3964,3.81095
3965,3.81424
3966,3.81708
3967,3.81945
3968,3.82133
3969,3.8227
3970,3.82354
3971,3.82381
3972,3.82347
3973,3.8225
3974,3.82094
3975,3.81866
3976,3.81556
3977,3.81161
3978,3.80673
3979,3.80087
3980,3.79396
3981,3.78593
3982,3.77671
3983,3.76624
3984,3.75443
3985,3.74122
3986,3.72658
3987,3.71044
3988,3.69266
3989,3.67315
3990,3.65198
3991,3.62904
3992,3.60416
3993,3.57726
3994,3.58696
3995,3.63169
3996,3.67319
3997,3.71156
3998,3.74691
3999,3.77936
