Iteration,Mean Rebuild Frequency
3791,14.1475
3792,14.1516
3793,14.1557
3794,14.1598
3795,14.1639
3796,14.168
3797,14.1721
3798,14.1762
3799,14.1224
3800,14.1265
3801,14.1306
3802,14.1347
3803,14.1388
3804,14.1429
3805,14.1469
3806,14.151
3807,14.1551
3808,14.1592
3809,14.1633
3810,14.1673
3811,14.1714
3812,14.1755
3813,14.122
3814,14.126
3815,14.1301
3816,14.1341
3817,14.1382
3818,14.1423
3819,14.1463
3820,14.1504
3821,14.1545
3822,14.1585
3823,14.1626
3824,14.1667
3825,14.1707
3826,14.1748
3827,14.1789
3828,14.1255
3829,14.1296
3830,14.1336
3831,14.1377
3832,14.1417
3833,14.1457
3834,14.1498
3835,14.1538
3836,14.1579
3837,14.1619
3838,14.166
3839,14.17
3840,14.1741
3841,14.1781
3842,14.1822
3843,14.129
3844,14.1331
3845,14.1371
3846,14.1411
3847,14.1452
3848,14.1492
3849,14.1532
3850,14.1573
3851,14.1613
3852,14.1653
3853,14.1694
3854,14.1734
3855,14.1774
3856,14.1815
3857,14.1855
3858,14.1325
3859,14.1365
3860,14.1406
3861,14.1446
3862,14.1486
3863,14.1526
3864,14.1566
3865,14.1606
3866,14.1647
3867,14.1687
3868,14.1727
3869,14.1767
3870,14.1807
3871,14.1847
3872,14.132
3873,14.136
3874,14.14
3875,14.144
3876,14.148
3877,14.152
3878,14.156
3879,14.16
3880,14.164
3881,14.168
3882,14.172
3883,14.176
3884,14.18
3885,14.1275
3886,14.1315
3887,14.1355
3888,14.1394
3889,14.1434
3890,14.1474
3891,14.1514
3892,14.1554
3893,14.1594
3894,14.1633
3895,14.1673
3896,14.1713
3897,14.119
3898,14.123
3899,14.127
3900,14.131
3901,14.1349
3902,14.1389
3903,14.1429
3904,14.1468
3905,14.1508
3906,14.1548
3907,14.1587
3908,14.1627
3909,14.1107
3910,14.1146
3911,14.1186
3912,14.1225
3913,14.1265
3914,14.1304
3915,14.1344
3916,14.1383
3917,14.1423
3918,14.1462
3919,14.1502
3920,14.1542
3921,14.1581
3922,14.1621
3923,14.1102
3924,14.1142
3925,14.1181
3926,14.122
3927,14.126
3928,14.1299
3929,14.1339
3930,14.1378
3931,14.1417
3932,14.1457
3933,14.1496
3934,14.1535
3935,14.1575
3936,14.1614
3937,14.1654
3938,14.1693
3939,14.1732
3940,14.1216
3941,14.1255
3942,14.1294
3943,14.1333
3944,14.1373
3945,14.1412
3946,14.1451
3947,14.149
3948,14.1529
3949,14.1569
3950,14.1608
3951,14.1647
3952,14.1686
3953,14.1725
3954,14.1765
3955,14.1804
3956,14.1289
3957,14.1328
3958,14.1367
3959,14.1406
3960,14.1445
3961,14.1484
3962,14.1523
3963,14.1562
3964,14.1602
3965,14.1641
3966,14.168
3967,14.1719
3968,14.1758
3969,14.1797
3970,14.1836
3971,14.1323
3972,14.1362
3973,14.1401
3974,14.144
3975,14.1479
3976,14.1518
3977,14.1556
3978,14.1595
3979,14.1634
3980,14.1673
3981,14.1712
3982,14.1751
3983,14.179
3984,14.1829
3985,14.1868
3986,14.1357
3987,14.1395
3988,14.1434
3989,14.1473
3990,14.1512
3991,14.155
3992,14.1589
3993,14.1628
3994,14.1667
3995,14.1705
3996,14.1744
3997,14.1783
3998,14.1822
3999,14.186
