Iteration,Mean Rebuild Frequency
3839,23.8095
3840,23.8163
3841,23.8231
3842,23.8299
3843,23.8367
3844,23.8435
3845,23.8503
3846,23.8571
3847,23.8639
3848,23.8707
3849,23.8776
3850,23.8844
3851,23.8912
3852,23.898
3853,23.9048
3854,23.9116
3855,23.9184
3856,23.9252
3857,23.7703
3858,23.777
3859,23.7838
3860,23.7905
3861,23.7973
3862,23.8041
3863,23.8108
3864,23.8176
3865,23.8243
3866,23.8311
3867,23.8378
3868,23.8446
3869,23.8514
3870,23.8581
3871,23.8649
3872,23.8716
3873,23.8784
3874,23.8851
3875,23.8919
3876,23.8986
3877,23.9054
3878,23.9122
3879,23.9189
3880,23.7651
3881,23.7718
3882,23.7785
3883,23.7852
3884,23.7919
3885,23.7987
3886,23.8054
3887,23.8121
3888,23.8188
3889,23.8255
3890,23.8322
3891,23.8389
3892,23.8456
3893,23.8523
3894,23.8591
3895,23.8658
3896,23.8725
3897,23.8792
3898,23.8859
3899,23.8926
3900,23.8993
3901,23.906
3902,23.9128
3903,23.9195
3904,23.7667
3905,23.7733
3906,23.78
3907,23.7867
3908,23.7933
3909,23.8
3910,23.8067
3911,23.8133
3912,23.82
3913,23.8267
3914,23.8333
3915,23.84
3916,23.8467
3917,23.8533
3918,23.86
3919,23.8667
3920,23.8733
3921,23.88
3922,23.8867
3923,23.8933
3924,23.9
3925,23.9067
3926,23.9133
3927,23.92
3928,23.7682
3929,23.7748
3930,23.7815
3931,23.7881
3932,23.7947
3933,23.8013
3934,23.8079
3935,23.8146
3936,23.8212
3937,23.8278
3938,23.8344
3939,23.8411
3940,23.8477
3941,23.8543
3942,23.8609
3943,23.8675
3944,23.8742
3945,23.8808
3946,23.8874
3947,23.894
3948,23.9007
3949,23.9073
3950,23.9139
3951,23.7632
3952,23.7697
3953,23.7763
3954,23.7829
3955,23.7895
3956,23.7961
3957,23.8026
3958,23.8092
3959,23.8158
3960,23.8224
3961,23.8289
3962,23.8355
3963,23.8421
3964,23.8487
3965,23.8553
3966,23.8618
3967,23.8684
3968,23.875
3969,23.8816
3970,23.8882
3971,23.8947
3972,23.9013
3973,23.9079
3974,23.7582
3975,23.7647
3976,23.7712
3977,23.7778
3978,23.7843
3979,23.7908
3980,23.7974
3981,23.8039
3982,23.8105
3983,23.817
3984,23.8235
3985,23.8301
3986,23.8366
3987,23.8431
3988,23.8497
3989,23.8562
3990,23.8627
3991,23.8693
3992,23.8758
3993,23.8824
3994,23.8889
3995,23.8954
3996,23.902
3997,23.7532
3998,23.7597
3999,23.7662
