Iteration, Estimate
3659,15.1345
3660,15.1027
3661,15.0735
3662,15.047
3663,15.023
3664,15.0016
3665,14.9826
3666,14.9662
3667,14.9522
3668,14.9406
3669,14.9315
3670,14.9248
3671,14.9206
3672,14.9188
3673,14.9194
3674,14.9226
3675,14.9278
3676,14.9351
3677,14.9436
3678,14.8464
3679,14.7572
3680,14.6759
3681,14.6023
3682,14.5364
3683,14.4779
3684,14.4266
3685,14.3823
3686,14.3448
3687,14.3137
3688,14.289
3689,14.2702
3690,14.2573
3691,14.25
3692,14.2482
3693,14.2516
3694,14.2601
3695,14.2735
3696,14.2914
3697,14.3135
3698,14.3402
3699,14.3711
3700,14.4062
3701,14.4453
3702,14.4881
3703,14.5344
3704,14.5838
3705,14.6361
3706,14.6908
3707,14.7474
3708,14.8056
3709,14.8647
3710,14.924
3711,14.9831
3712,14.9337
3713,14.8351
3714,14.7455
3715,14.6652
3716,14.5941
3717,14.532
3718,14.4782
3719,14.4328
3720,14.396
3721,14.3678
3722,14.3481
3723,14.3371
3724,14.3351
3725,14.3424
3726,14.3594
3727,14.3866
3728,14.4242
3729,14.4731
3730,14.5337
3731,14.6068
3732,14.6932
3733,14.794
3734,14.91
3735,15.0425
3736,15.1928
3737,15.3385
3738,15.3308
3739,15.3253
3740,15.3221
3741,15.3208
3742,15.3217
3743,15.3253
3744,15.3317
3745,15.3411
3746,15.3536
3747,15.3693
3748,15.3883
3749,15.4107
3750,15.4367
3751,15.4665
3752,15.4998
3753,15.5371
3754,15.5783
3755,15.6238
3756,15.6388
3757,15.5992
3758,15.5607
3759,15.5235
3760,15.4874
3761,15.4524
3762,15.4186
3763,15.3858
3764,15.354
3765,15.3232
3766,15.2934
3767,15.2645
3768,15.2366
3769,15.2094
3770,15.1832
3771,15.1577
3772,15.133
3773,15.1091
3774,15.0858
3775,15.0633
3776,15.0415
3777,15.0204
3778,14.9999
3779,14.98
3780,14.9608
3781,14.9422
3782,14.9241
3783,14.9067
3784,14.8899
3785,14.8737
3786,14.8581
3787,14.843
3788,14.8287
3789,14.8149
3790,14.8018
3791,14.7894
3792,14.7776
3793,14.7666
3794,14.7564
3795,14.7469
3796,14.7383
3797,14.7306
3798,14.7238
3799,14.718
3800,14.7133
3801,14.7097
3802,14.7073
3803,14.7062
3804,14.7064
3805,14.708
3806,14.7112
3807,14.716
3808,14.7225
3809,14.7309
3810,14.7412
3811,14.7536
3812,14.7681
3813,14.785
3814,14.8044
3815,14.8264
3816,14.8511
3817,14.8787
3818,14.9094
3819,14.9432
3820,14.9805
3821,15.0212
3822,15.0657
3823,15.1082
3824,15.1184
3825,15.1302
3826,15.1435
3827,15.1583
3828,15.1746
3829,15.1924
3830,15.2116
3831,15.2323
3832,15.2543
3833,15.2778
3834,15.3026
3835,15.3287
3836,15.3561
3837,15.3846
3838,15.4141
3839,15.4449
3840,15.4769
3841,15.5101
3842,15.5446
3843,15.5803
3844,15.6173
3845,15.6556
3846,15.6951
3847,15.7361
3848,15.7784
3849,15.8222
3850,15.8672
3851,15.9133
3852,15.9612
3853,15.8893
3854,15.7597
3855,15.6312
3856,15.504
3857,15.3785
3858,15.2549
3859,15.1335
3860,15.0146
3861,14.8983
3862,14.7849
3863,14.6742
3864,14.5662
3865,14.4615
3866,14.3602
3867,14.2623
3868,14.1679
3869,14.077
3870,13.9896
3871,13.9056
3872,13.8251
3873,13.748
3874,13.6742
3875,13.603
3876,13.5343
3877,13.4688
3878,13.4064
3879,13.3471
3880,13.2906
3881,13.2371
3882,13.1864
3883,13.1385
3884,13.0934
3885,13.0511
3886,13.0115
3887,12.9747
3888,12.9407
3889,12.9095
3890,12.8814
3891,12.8563
3892,12.8343
3893,12.8158
3894,12.8008
3895,12.7896
3896,12.7825
3897,12.7799
3898,12.782
3899,12.7894
3900,12.8025
3901,12.822
3902,12.8484
3903,12.8826
3904,12.9253
3905,12.9776
3906,13.0404
3907,13.1148
3908,13.2023
3909,13.3045
3910,13.423
3911,13.5597
3912,13.7167
3913,13.8963
3914,14.1006
3915,14.3325
3916,14.5954
3917,14.8928
3918,15.2283
3919,15.6061
3920,16.0302
3921,16.5048
3922,16.5874
3923,16.6746
3924,16.7681
3925,16.868
3926,16.9746
3927,17.0882
3928,17.1847
3929,17.196
3930,17.2166
3931,17.2464
3932,17.2856
3933,17.334
3934,17.3919
3935,17.3676
3936,17.2949
3937,17.2253
3938,17.1595
3939,17.0975
3940,17.0394
3941,16.985
3942,16.934
3943,16.7339
3944,16.5525
3945,16.3945
3946,16.2567
3947,16.1369
3948,16.033
3949,15.9428
3950,15.8645
3951,15.7964
3952,15.7373
3953,15.6857
3954,15.6406
3955,15.6005
3956,15.5647
3957,15.533
3958,15.5047
3959,15.4796
3960,15.4571
3961,15.437
3962,15.4189
3963,15.4029
3964,15.3887
3965,15.3762
3966,15.3656
3967,15.3567
3968,15.3496
3969,15.3444
3970,15.3413
3971,15.3403
3972,15.3415
3973,15.3452
3974,15.351
3975,15.3596
3976,15.3713
3977,15.3862
3978,15.4046
3979,15.4268
3980,15.4531
3981,15.4838
3982,15.5191
3983,15.5595
3984,15.6053
3985,15.6569
3986,15.7144
3987,15.7784
3988,15.8496
3989,15.9284
3990,16.015
3991,16.1099
3992,16.2142
3993,16.3286
3994,16.2872
3995,16.0989
3996,15.9283
3997,15.774
3998,15.6346
3999,15.5089
